primaryName,count,mean_rat
Patrick Gilmore,3,7.166666666666667
Eric Portman,3,7.166666666666667
Carme Elias,3,7.166666666666667
Gérard Séty,3,7.166666666666667
Yuka Nanri,3,7.166666666666667
Maeve Jinkings,3,7.166666666666667
Matt Johnson,3,7.166666666666667
Victor Janson,3,7.166666666666667
Peter Mygind,3,7.166666666666667
Dawnn Lewis,3,7.166666666666667
Baris Arduç,3,7.166666666666667
Sharib Hashmi,3,7.166666666666667
Owen Brenman,3,7.166666666666667
Louis Calhern,11,7.163636363636363
Nicki Aycox,11,7.163636363636363
Edward Arnold,16,7.1625000000000005
Andy Griffith,8,7.1625
Conchata Ferrell,8,7.1625
Clémence Poésy,8,7.1625
Jess Harnell,21,7.161904761904762
Daisuke Hirakawa,5,7.160000000000001
Mike Rowe,5,7.160000000000001
Kate Reid,5,7.160000000000001
Eiji Okada,5,7.160000000000001
Ian Carmichael,5,7.160000000000001
Gérard Philipe,5,7.159999999999999
Go-eun Kim,5,7.159999999999999
Ana Torrent,5,7.159999999999999
Aju Varghese,10,7.159999999999999
Alessio Boni,5,7.159999999999999
Andrew Shim,5,7.159999999999999
Titus De Voogdt,5,7.159999999999999
Agustín González,5,7.159999999999999
Kimberley Nixon,5,7.159999999999999
George Murphy,5,7.159999999999999
Patrick Magee,5,7.159999999999999
Shaun Dooley,12,7.158333333333332
Charles Dance,31,7.158064516129033
Ron Cook,7,7.157142857142858
Christopher Fairbank,7,7.157142857142858
Liliana Mumy,7,7.157142857142858
James Patrick Stuart,7,7.157142857142858
Paul Scofield,7,7.1571428571428575
Ruth Bradley,7,7.1571428571428575
Fernanda Torres,7,7.1571428571428575
Enzo Cilenti,7,7.157142857142857
Tom Hiddleston,21,7.157142857142857
CCH Pounder,7,7.157142857142857
Helena Bonham Carter,46,7.156521739130433
Carl Weathers,16,7.156249999999999
Deepak Dobriyal,9,7.155555555555556
Tomisaburô Wakayama,9,7.155555555555556
Eui-sung Kim,9,7.155555555555555
Tom Kenny,64,7.1546875000000005
Chico Marx,13,7.153846153846155
Sarah Gadon,21,7.152380952380952
Aamir Khan,33,7.151515151515151
Ellen Page,35,7.151428571428572
David Boat,6,7.150000000000001
Rose Leslie,6,7.150000000000001
Tarusuke Shingaki,4,7.15
Georgia Moffett,2,7.15
Lucas Gregorowicz,4,7.15
Gaku Hamada,2,7.15
Leslie Jordan,4,7.15
Daniel Amerman,2,7.15
Kaori Fujii,2,7.15
Jay Scheimer,2,7.15
María Félix,2,7.15
A.D. Miles,2,7.15
Edoardo Gabbriellini,2,7.15
Lucy Gaskell,2,7.15
Maria Ribeiro,2,7.15
Lin Cui,2,7.15
Orso Maria Guerrini,2,7.15
Tamás Jordán,2,7.15
Dave Coulier,2,7.15
Laura Dean,2,7.15
Alice White,2,7.15
David S. Lee,2,7.15
Vince Deadrick Jr.,2,7.15
Giorgia Moll,2,7.15
Vladimir Brichta,2,7.15
Lesley Ewen,2,7.15
Yat-Fei Wong,2,7.15
Riko Narumi,2,7.15
Gísli Halldórsson,2,7.15
Shane Kippel,2,7.15
Volker Spengler,4,7.15
Tony Azzolino,2,7.15
Tongayi Chirisa,2,7.15
Jing Dong Liang,2,7.15
Aleksey Guskov,2,7.15
Arindol Bagchi,2,7.15
Nic Sampson,2,7.15
Perry Benson,4,7.15
Geoffrey Horne,2,7.15
Jae-yoon Jo,4,7.15
Stéphane Freiss,2,7.15
Berta Vázquez,2,7.15
Paulette Dubost,2,7.15
Pete Duel,2,7.15
John Justin,2,7.15
Jack Shepherd,2,7.15
Necla Soylu,2,7.15
Orhan Güner,2,7.15
Andreas Lust,2,7.15
M. Sasikumar,4,7.15
Michael Campion,2,7.15
Ulf Friberg,2,7.15
Kalyani Priyadarshan,2,7.15
Anatoliy Petrov,2,7.15
Mary Duncan,2,7.15
Oliver Wnuk,2,7.15
John Sessions,2,7.15
Liz Burch,2,7.15
Albert Préjean,2,7.15
Kemi-Bo Jacobs,2,7.15
Michael Tucci,2,7.15
Dong-kun Yang,2,7.15
Zohra Sehgal,2,7.15
Alex Mackenzie,2,7.15
Brett Tucker,2,7.15
Gökhan Mete,2,7.15
P.J. Soles,2,7.15
Paran Banerjee,2,7.15
Nikita Panfilov,2,7.15
Swann Arlaud,2,7.15
Miroslaw Haniszewski,2,7.15
Peter Gadiot,4,7.15
Frances Dee,2,7.15
Tora Sudiro,2,7.15
Ahsen Eroglu,2,7.15
Marco Pérez,2,7.15
Howard Caine,2,7.15
Yootha Joyce,2,7.15
Dora Luz,2,7.15
Jacques Dufilho,2,7.15
Carly Jibson,2,7.15
Fernanda Serrano,2,7.15
France Nuyen,2,7.15
Na-woon Kim,2,7.15
Helen Westley,2,7.15
Creighton Hale,2,7.15
Thara,2,7.15
Evi Saoulidou,2,7.15
Yeo-reum Han,2,7.15
Jahmil French,2,7.15
David Armstrong,2,7.15
James Craig,4,7.15
Kôsei Tomita,2,7.15
Claudia Ferri,2,7.15
Stewart Scudamore,2,7.15
Hiroshi Tamaki,4,7.15
Michael Goodliffe,2,7.15
Todd Stashwick,8,7.15
Aleksandr Yatsenko,2,7.15
Alberto Di Stasio,2,7.15
Ralph James,2,7.15
Larry Manetti,4,7.15
Ahd,2,7.15
Yannis Bostantzoglou,2,7.15
Mamoudou Athie,2,7.15
Wanda Hendrix,2,7.15
Riisa Naka,2,7.15
Ellie Kendrick,4,7.15
Dorothy LeMay,2,7.15
Katrin Schaake,2,7.15
Drew Roy,2,7.15
Jaye Davidson,2,7.15
Franco Interlenghi,4,7.15
Lung Wei Wang,2,7.15
Gauthami Nair,2,7.15
Nobuaki Kaneko,2,7.15
Paulo Vilhena,2,7.15
Dmitriy Ulyanov,2,7.15
Jude Ciccolella,2,7.15
Lisa Greenwood,2,7.15
Maximilian Simonischek,2,7.15
Nikesh Patel,2,7.15
Leslie Fenton,2,7.15
Tony Fields,2,7.15
Yûma Ishigaki,2,7.15
Mahmood El-Gindi,2,7.15
Tsilla Chelton,2,7.15
Feridun Düzagaç,2,7.15
Charlotte Véry,2,7.15
Dana Ivgy,2,7.15
Terry Pheto,2,7.15
David Troughton,2,7.15
Kay Parker,2,7.15
Fabian Hinrichs,2,7.15
Sehnaz Dilan,2,7.15
Tannishtha Chatterjee,4,7.15
Dina Spybey-Waters,2,7.15
Brian Murphy,2,7.15
Trevor Bannister,2,7.15
Machine Gun Kelly,2,7.15
Yuliya Dzutseva,2,7.15
Oliver Dennis,2,7.15
May McAvoy,2,7.15
Jeff Hephner,2,7.15
Fred Stone,2,7.15
Matthew Walker,2,7.15
Miguel Gomes,2,7.15
Jonah Ray,2,7.15
Rosamund John,2,7.15
Maimouna Hélène Diarra,2,7.15
Selda Alkor,2,7.15
Mirai Moriyama,2,7.15
Vidharth,2,7.15
Diane Clare,2,7.15
Maggie Siu,2,7.15
Anthony Clark,2,7.15
Ron Harper,2,7.15
Natsuna,2,7.15
Ciarán McMenamin,2,7.15
Miki Imai,2,7.15
Alberto Lionello,2,7.15
Valerie Pachner,2,7.15
Marguerite McNeil,2,7.15
Molly Picon,2,7.15
Deborah Grant,2,7.15
Geneviève Lemon,2,7.15
Ülkü Duru,4,7.15
Basil Sydney,2,7.15
Romy Rosemont,2,7.15
Tully Marshall,2,7.15
Shunsuke Daitô,2,7.15
Curt Cornelius,2,7.15
Atheer Adel,2,7.15
Tony Marshall,2,7.15
Madeleine Sherwood,2,7.15
Jeremy Hardy,2,7.15
Jack Webb,4,7.15
Christopher Papakaliatis,2,7.15
Michelle Langstone,2,7.15
Stu Rosen,2,7.15
Kkobbi Kim,2,7.15
Ignacio Montes,2,7.15
Aleksey Panin,2,7.15
Ryûji Akiyama,2,7.15
Kazuki Yao,2,7.15
Jean Rogers,2,7.15
Ben Bass,2,7.15
Natalia Oreiro,2,7.15
Elisha Cook Jr.,2,7.15
Wolfgang Reichmann,2,7.15
Jonathan Slinger,2,7.15
Justin Jon Ross,2,7.15
Eszter Ónodi,4,7.15
Yoo-chun Park,4,7.15
Nebojsa Ilic,2,7.15
Michael Angelis,2,7.15
Chris Cooke,2,7.15
Alaa Waley El Din,2,7.15
Adriana Ozores,2,7.15
William Finley,2,7.15
Denyse Tontz,2,7.15
Danny Cooksey,10,7.15
Meagan Moore,2,7.15
Salvo Randone,4,7.15
Walter Reichelt,2,7.15
Paul Hickey,2,7.15
Lima Duarte,4,7.1499999999999995
Daisy Edgar-Jones,2,7.1499999999999995
Engin Hepileri,2,7.1499999999999995
Justin Henry,4,7.1499999999999995
Tamara Tunie,6,7.1499999999999995
Nithiin,4,7.1499999999999995
Darby Camp,4,7.1499999999999995
Rachael Stirling,8,7.1499999999999995
Claude Jarman Jr.,4,7.1499999999999995
Philip Quast,6,7.1499999999999995
Bülent Kayabas,6,7.1499999999999995
Marcel Ruiz,2,7.1499999999999995
Tao Guo,4,7.1499999999999995
Anna Loos,2,7.1499999999999995
Eric Johnson,18,7.1499999999999995
Thomas Gomez,6,7.1499999999999995
Chang-wan Kim,2,7.1499999999999995
Anthony Daniels,6,7.1499999999999995
Carolina Guerra,2,7.1499999999999995
Sam Spruell,4,7.1499999999999995
Jonny Coyne,4,7.1499999999999995
Tanmay Dhanania,2,7.1499999999999995
Walter Connolly,8,7.1499999999999995
Philippe Laudenbach,4,7.1499999999999995
Sneha,4,7.1499999999999995
Michael Caton,4,7.1499999999999995
Jacques Morel,4,7.1499999999999995
Anna Madeley,6,7.1499999999999995
Lily Rabe,16,7.1499999999999995
Marlène Jobert,6,7.1499999999999995
Vik Sahay,2,7.1499999999999995
Suk-ho Jun,2,7.1499999999999995
Humaima Malik,2,7.1499999999999995
Eric Porter,6,7.149999999999999
Annie Parisse,10,7.149999999999999
Richard Attenborough,19,7.14736842105263
Nithya Menon,13,7.146153846153846
Parviz Parastui,11,7.145454545454545
Yilmaz Erdogan,11,7.145454545454545
Ian Sinclair,9,7.144444444444446
Carole Lombard,9,7.144444444444444
Rick Gomez,9,7.144444444444444
Branka Katic,9,7.144444444444444
Miranda Otto,30,7.143333333333332
LisaGay Hamilton,7,7.142857142857144
Yûsuke Iseya,7,7.142857142857144
Linda Gary,7,7.142857142857143
Mark Rylance,7,7.142857142857143
Franco Citti,7,7.142857142857143
Lars Mikkelsen,14,7.142857142857143
Tristán Ulloa,7,7.142857142857143
Seong-kun Mun,7,7.142857142857143
Ahmet Kural,7,7.142857142857143
Maciej Stuhr,7,7.1428571428571415
Mercedes Morán,7,7.1428571428571415
Joel de la Fuente,7,7.1428571428571415
Shirley Temple,17,7.141176470588235
Kari Wahlgren,27,7.140740740740739
Silas Carson,5,7.140000000000001
Thomas M. Wright,5,7.140000000000001
Athena Karkanis,10,7.140000000000001
Felicia Farr,5,7.140000000000001
W. Earl Brown,5,7.140000000000001
Anna Lee,5,7.140000000000001
Isabelle Blais,5,7.140000000000001
Sendhil Ramamurthy,5,7.140000000000001
Riza Kocaoglu,5,7.140000000000001
Madeleine Carroll,5,7.140000000000001
Eleanor Bron,5,7.140000000000001
Verna Bloom,5,7.140000000000001
Wrenn Schmidt,5,7.140000000000001
Porter Hall,5,7.140000000000001
Miriam Stein,5,7.140000000000001
Sam Vincent,10,7.140000000000001
Madhavan,20,7.140000000000001
Gérard Blain,5,7.140000000000001
Donald Crisp,25,7.14
Paul Popplewell,5,7.139999999999999
Virginia McKenna,5,7.139999999999999
Lalu Alex,5,7.139999999999999
Shawn Doyle,5,7.139999999999999
Jenny Slate,10,7.139999999999999
Marian Saastad Ottesen,5,7.139999999999999
May Robson,5,7.139999999999999
Jason George,5,7.139999999999999
Maggie Cheung,21,7.1380952380952385
Joel David Moore,21,7.1380952380952385
Ethel Barrymore,8,7.137500000000001
Ian Hendry,8,7.1375
Takeshi Aono,8,7.1375
Patric Knowles,8,7.137499999999999
Kirby Morrow,11,7.136363636363637
Russi Taylor,11,7.136363636363637
Atul Kulkarni,11,7.136363636363635
Judy Davis,26,7.134615384615385
Kenneth More,9,7.133333333333334
Aldis Hodge,9,7.133333333333334
Tim Brooke-Taylor,3,7.133333333333334
Yûko Takeuchi,3,7.133333333333334
Stavros Xenidis,3,7.133333333333334
Mikkel Boe Følsgaard,6,7.133333333333334
Reza Shafi' Jam,3,7.133333333333334
Stine Stengade,3,7.133333333333334
Behnoosh Bakhtiari,3,7.133333333333334
Francis L. Sullivan,3,7.133333333333334
Hatice Aslan,3,7.133333333333334
Joseph Calleia,6,7.133333333333334
Karlheinz Böhm,9,7.133333333333334
Ned Sparks,3,7.133333333333333
Rostislav Khait,3,7.133333333333333
Kamil Larin,3,7.133333333333333
Gavin Free,3,7.133333333333333
James Arness,6,7.133333333333333
Olivia Hamnett,3,7.133333333333333
Catherine McClements,3,7.133333333333333
Ruth McCabe,3,7.133333333333333
Tovah Feldshuh,3,7.133333333333333
Ramesh Thilak,3,7.133333333333333
Cyril Ritchard,3,7.133333333333333
Seu Jorge,3,7.133333333333333
Yun-ji Lee,3,7.133333333333333
Sebnem Sönmez,3,7.133333333333333
Leslie Banks,6,7.133333333333333
Tommy Karlsen,3,7.133333333333333
Jo Ann Pflug,3,7.133333333333333
Prem Chopra,3,7.133333333333333
Jan Bijvoet,3,7.133333333333333
Carey Means,3,7.133333333333333
Ah-Lei Gua,3,7.133333333333333
Yong-hwa Jung,3,7.133333333333333
Nevzat Okçugil,3,7.133333333333333
Monty Woolley,3,7.133333333333333
Alec Medlock,3,7.133333333333333
Patrick Brammall,3,7.133333333333333
Neve McIntosh,6,7.133333333333333
Edward MacLiam,3,7.133333333333333
Meral Orhonsay,3,7.133333333333333
Nigel Patrick,6,7.133333333333333
Kelly Jenrette,3,7.133333333333333
Smita Patil,6,7.133333333333333
Yadigar Ejder,3,7.133333333333333
Rodney Saulsberry,3,7.133333333333333
Jack McGee,3,7.133333333333333
François Arnaud,6,7.133333333333333
Bobby Dunn,3,7.133333333333333
Annie Girardot,6,7.133333333333333
Tara D'Souza,3,7.133333333333333
Kim Gyngell,3,7.133333333333333
Miles Anderson,6,7.133333333333333
Ari Cohen,3,7.133333333333333
Lou Hirsch,3,7.133333333333333
Faye Emerson,3,7.133333333333333
Ohad Knoller,3,7.133333333333333
Yûya Yagira,3,7.133333333333333
Edna Best,3,7.133333333333333
Travis Milne,3,7.133333333333333
Jack O'Connell,21,7.133333333333333
Eamon Pirruccello,3,7.133333333333333
Dinara Drukarova,3,7.133333333333333
Ertan Saban,6,7.133333333333333
Josefin Neldén,3,7.133333333333333
Dewey Martin,3,7.133333333333333
Michel Brown,3,7.133333333333333
Jerzy Trela,3,7.133333333333333
Philip Martin Brown,3,7.133333333333333
Idil Firat,3,7.133333333333333
Louis Ashbourne Serkis,3,7.133333333333333
Patrick Wilson,42,7.133333333333333
Michael Jayston,3,7.133333333333333
John Cameron Mitchell,3,7.133333333333333
Patrick John Flueger,3,7.133333333333333
Giorgio Colangeli,3,7.133333333333333
Esko Salminen,3,7.133333333333333
Rusty Schwimmer,3,7.133333333333333
Alice David,3,7.133333333333333
Roland Blanche,3,7.133333333333333
Emily Chu,3,7.133333333333333
Fridtjov Såheim,3,7.133333333333333
Neetu Chandra,3,7.133333333333333
Zrinka Cvitesic,3,7.133333333333333
Ferhan Sensoy,3,7.133333333333333
Philip Seymour Hoffman,30,7.133333333333332
Jeanne Moreau,25,7.131999999999998
Cem Yilmaz,16,7.1312500000000005
Dev Patel,13,7.130769230769231
Eileen Atkins,13,7.130769230769231
Evelyn Keyes,7,7.128571428571429
Erkan Kolçak Köstendil,7,7.128571428571428
Mehmet Günsür,7,7.128571428571428
Kelly Reilly,29,7.127586206896553
Chris Messina,22,7.127272727272725
John Hawkes,15,7.126666666666667
Michael Palin,16,7.125000000000001
Arya,8,7.125000000000001
Waise Lee,4,7.125000000000001
Melanie Mayron,4,7.125000000000001
Allyn Joslyn,4,7.125000000000001
Arinzé Kene,4,7.125000000000001
Yara Martinez,4,7.125000000000001
Marie-Christine Barrault,4,7.125000000000001
Edwin Hodge,4,7.125
Diana Maria Riva,4,7.125
Þorsteinn Bachmann,4,7.125
Jeremy Renner,20,7.125
Zuhal Gencer,4,7.125
John Gilbert,12,7.125
Mazhar Alanson,4,7.125
Frank Gorshin,4,7.125
Benito Martinez,4,7.125
Mel Smith,8,7.125
John Kerr,4,7.125
John Derek,4,7.125
Rocky Carroll,4,7.125
Charles Middleton,4,7.125
Sonia Agarwal,4,7.125
Ernest Torrence,4,7.125
Nikita Mikhalkov,12,7.125
Mitsuru Fukikoshi,4,7.125
Nils Jørgen Kaalstad,4,7.125
Melis Birkan,4,7.125
Sanjay Suri,4,7.125
David Anders,12,7.125
Kazuko Sugiyama,4,7.125
Robert Lang,4,7.125
Kasumi Arimura,4,7.125
Jorma Tommila,4,7.125
Ji-ru Sung,4,7.125
Victor Buono,4,7.125
Dorothy Atkinson,4,7.125
Henrik Mestad,4,7.124999999999999
Dudley Sutton,4,7.124999999999999
Paolo Briguglia,4,7.124999999999999
Thomas Brodie-Sangster,13,7.123076923076923
Ayushmann Khurrana,13,7.123076923076922
William Schallert,9,7.122222222222224
José Sacristán,9,7.122222222222222
Gregory Abbey,9,7.122222222222222
John Garfield,19,7.121052631578948
Thomas Mitchell,19,7.121052631578946
Andrey Myagkov,5,7.12
Stephen Bogaert,5,7.12
Donald Moffat,5,7.12
Mary Elizabeth Winstead,30,7.12
William Petersen,10,7.12
Fabiula Nascimento,5,7.12
Jirí Machácek,5,7.12
Jane Badler,5,7.12
Philip Dorn,5,7.12
Andre Braugher,15,7.12
Jane Bryan,5,7.12
Sara Stewart,5,7.12
Marjorie Main,5,7.12
Edmund Breon,5,7.12
William Talman,5,7.12
Brian Dobson,5,7.12
Kanae Itô,5,7.12
Elodie Yung,5,7.12
Jo Wyatt,5,7.12
Michel Piccoli,25,7.119999999999999
John Bradley,5,7.119999999999999
Peter van Eyck,5,7.119999999999999
James MacArthur,5,7.119999999999999
Terry O'Quinn,15,7.119999999999999
Bobby Driscoll,5,7.119999999999999
Amy Adams,35,7.119999999999999
William Bassett,5,7.119999999999999
Ginger Rogers,28,7.117857142857142
Naseeruddin Shah,40,7.117499999999998
Gene Tierney,18,7.116666666666668
Fay Bainter,6,7.116666666666667
Naga Chaitanya Akkineni,6,7.116666666666667
Andrea Jeremiah,6,7.116666666666667
Basak Köklükaya,6,7.116666666666667
Alan Badel,6,7.116666666666667
Dichen Lachman,6,7.116666666666667
Jayne Atkinson,6,7.116666666666667
Christine Woods,6,7.116666666666667
Obba Babatundé,6,7.116666666666667
Leland Orser,6,7.116666666666666
Joe Thomas,6,7.116666666666666
Janyse Jaud,6,7.116666666666666
Andrew Rannells,6,7.116666666666666
Herbert Marshall,18,7.116666666666666
Betty Garrett,6,7.116666666666666
Pankaj Kapur,12,7.1166666666666645
Philippe Noiret,25,7.1160000000000005
Linda Hunt,13,7.115384615384615
Leo McKern,13,7.115384615384614
Olivia de Havilland,26,7.115384615384614
Malcolm-Jamal Warner,7,7.114285714285715
Meiko Kaji,7,7.114285714285715
James Nesbitt,14,7.114285714285715
Hiroshi Abe,7,7.114285714285714
Charles Laughton,28,7.114285714285714
Zachary Scott,7,7.114285714285714
Tamzin Merchant,14,7.114285714285714
Richard Farnsworth,7,7.114285714285714
Arthur Kennedy,22,7.113636363636365
Andréa Ferréol,8,7.112500000000001
Ben Whishaw,16,7.112500000000001
Ronald Colman,8,7.1125
Spencer Tracy,42,7.1119047619047615
Ingrid Bergman,26,7.111538461538463
David Wayne,9,7.111111111111111
Anthony Andrews,9,7.111111111111111
Tao Zhao,9,7.111111111111111
Maurice LaMarche,27,7.11111111111111
Takeshi Kitano,19,7.110526315789474
Sacha Baron Cohen,10,7.110000000000001
Elsa Lanchester,10,7.110000000000001
Christine Cavanaugh,10,7.109999999999999
Bob Bergen,11,7.109090909090909
Ben Diskin,11,7.109090909090909
Steve Whitmire,12,7.108333333333334
Jung-min Hwang,12,7.108333333333332
Ali Larter,39,7.1076923076923055
Edward Asner,29,7.106896551724137
Sigourney Weaver,59,7.106779661016951
Noah Wyle,15,7.106666666666667
Dick Powell,16,7.10625
Doug Jones,44,7.104545454545455
Aleksey Serebryakov,7,7.100000000000001
Anna Popplewell,3,7.1000000000000005
Charles Drake,6,7.1000000000000005
Jack Albertson,7,7.1000000000000005
Gary Raymond,3,7.1000000000000005
Sierra McCormick,2,7.1000000000000005
Colleen Dewhurst,7,7.1000000000000005
Mr. Lawrence,3,7.1000000000000005
Cansel Elcin,3,7.1000000000000005
Munetaka Aoki,3,7.1000000000000005
Bruce DuBose,2,7.1000000000000005
Sheaun McKinney,3,7.1000000000000005
Tinnu Anand,3,7.1000000000000005
Mala Powers,3,7.1000000000000005
Nahuel Pérez Biscayart,3,7.1000000000000005
Nigel Terry,3,7.1000000000000005
Beanie Feldstein,3,7.1000000000000005
Sarah Adler,4,7.1000000000000005
Jaswinder Bhalla,3,7.1000000000000005
Leslie David Baker,2,7.1000000000000005
Ralph Riach,3,7.1000000000000005
John Le Mesurier,3,7.1000000000000005
Gábor Reviczky,4,7.1000000000000005
Nicole Sullivan,11,7.1000000000000005
Denden,3,7.1000000000000005
Neeru Bajwa,3,7.1000000000000005
Malgorzata Kozuchowska,3,7.1000000000000005
Ursula Howells,3,7.1000000000000005
Seher Devrim Yakut,4,7.1000000000000005
Isabel Jewell,4,7.1000000000000005
Nichole Bloom,3,7.1000000000000005
Megan Hilty,3,7.1000000000000005
Joseph Ruskin,3,7.1000000000000005
Tina Holmes,3,7.1000000000000005
Meta Golding,3,7.1000000000000005
Thomas Schubert,3,7.1000000000000005
Allyce Beasley,4,7.1000000000000005
Jack Holt,3,7.1000000000000005
Zoe Levin,3,7.1000000000000005
Nicole Berger,3,7.1000000000000005
Bob Holt,6,7.1000000000000005
Richard Arlen,3,7.1000000000000005
Fritz Wepper,3,7.1000000000000005
Mariya Poroshina,3,7.1000000000000005
Wayne Knight,8,7.1000000000000005
Buddy Ebsen,6,7.1000000000000005
Pasha D. Lychnikoff,3,7.1000000000000005
Barry Nelson,3,7.1000000000000005
Amber Lee Connors,3,7.1000000000000005
Joe Odagiri,12,7.1000000000000005
Greyston Holt,3,7.1000000000000005
Izabela Vidovic,3,7.1000000000000005
Bin Li,3,7.1000000000000005
Jalen K. Cassell,3,7.1000000000000005
Melinda Culea,3,7.1000000000000005
Liliane Rovère,2,7.1000000000000005
Thora Bjorg Helga,3,7.1000000000000005
Emin Gürsoy,3,7.1000000000000005
Irandhir Santos,3,7.1000000000000005
Geraldine Page,12,7.1000000000000005
Nicoletta Braschi,6,7.1000000000000005
Jovan Adepo,3,7.1000000000000005
Joe Cappelletti,3,7.1000000000000005
Leda Gloria,3,7.1000000000000005
Lou Scheimer,7,7.1000000000000005
Wyatt Russell,6,7.1000000000000005
Gabriela Maria Schmeide,3,7.1000000000000005
Sylvia Anderson,4,7.1000000000000005
Tsunehiko Watase,3,7.1000000000000005
Cansu Dere,7,7.1000000000000005
Olga Zuiderhoek,3,7.1000000000000005
Laura Waddell,3,7.1000000000000005
Flora Montgomery,3,7.1000000000000005
Elizabeth Berridge,2,7.1000000000000005
Celia Pacquola,2,7.1000000000000005
Pat Musick,3,7.1000000000000005
Marsha Hunt,6,7.1000000000000005
Kari Hietalahti,3,7.1000000000000005
Désirée Nosbusch,3,7.1000000000000005
Chien-Lien Wu,3,7.1000000000000005
Linda Cristal,3,7.1000000000000005
Margot Trooger,3,7.1000000000000005
Seth Gilliam,3,7.1000000000000005
Mackenzie Phillips,3,7.1000000000000005
Tyler Derek,1,7.1
Eden Espinosa,2,7.1
Demi Letherby,1,7.1
Peter Espeloer,1,7.1
Garmon Rhys,1,7.1
Norman Eshley,2,7.1
Ugur Alibasoglu,1,7.1
Estelle Etterre,1,7.1
Xianmei Chen,1,7.1
Berrak Tüzünataç,5,7.1
Leonid Gromov,1,7.1
John Kitzmiller,1,7.1
Gregory Bromfield,1,7.1
Yutaka Takeuchi,1,7.1
Sona Norisová,1,7.1
Edmond T. Gréville,1,7.1
Beatrice Savoretti,1,7.1
Renee Houston,1,7.1
Fitz Houston,1,7.1
Fuat Güner,1,7.1
Marc Hosemann,1,7.1
Bill Guest,1,7.1
Natthaweeranuch Thongmee,1,7.1
Rekha Sharma,2,7.1
Sam Henning,1,7.1
Basil Hoskins,1,7.1
Gilles Guillot,1,7.1
Charlotte Timmers,2,7.1
Billy L. Sullivan,1,7.1
Fernando Guillén,2,7.1
Lacey Jones,1,7.1
Christine Forrest,1,7.1
Hideyuki Hori,4,7.1
Bill Watterson,1,7.1
Kalevi Haapoja,1,7.1
Ali Sururi,1,7.1
Zoltán Fenyvesi,1,7.1
Gloria Aung,1,7.1
Vincent Claude,1,7.1
Eugenia Alonso,1,7.1
Paula Robles,1,7.1
Jorge Sesán,1,7.1
Märt Avandi,1,7.1
Chico Chapas,1,7.1
Herb Caillouet,1,7.1
Haruka Ayase,4,7.1
Ray J,1,7.1
Alberto Yoel,1,7.1
Fikret Hakan,2,7.1
Tara Samuel,1,7.1
Ala Riani,1,7.1
Mikaila Baumel,1,7.1
Eric Rollins,1,7.1
Terry Serpico,2,7.1
Zaira Romero,1,7.1
Judy Holt,1,7.1
Luis Ernesto Franco,1,7.1
Raoul Guylad,1,7.1
Tony Knesich,1,7.1
Roberto San Martín,1,7.1
Enrico Salimbeni,1,7.1
Andreas Hoppe,1,7.1
Matt Shakman,1,7.1
Khosro Shakibai,2,7.1
Gregg Weiner,1,7.1
Assad Zaman,1,7.1
Tankut Yildiz,1,7.1
Chien Sun,2,7.1
Rüdiger Klink,1,7.1
Gingle Wang,1,7.1
Jermaine 'Huggy' Hopkins,1,7.1
Yailene Sierra,1,7.1
Timo Eränkö,1,7.1
Souheila Yacoub,1,7.1
Richard Hope,2,7.1
Glenn Shadix,1,7.1
Quintessa Swindell,1,7.1
Jerry Supiran,1,7.1
Mohamed Bari,1,7.1
Stefan Güttler,1,7.1
Neill Rea,2,7.1
Chintara Sukapatana,2,7.1
Doris Tislar,1,7.1
Dennis King,1,7.1
Ekateryna Rak,1,7.1
Elane Zhong,1,7.1
Larry Owens,1,7.1
Vica Kerekes,1,7.1
Georgina Sherrington,1,7.1
Dado Cosic,1,7.1
Asmo Hurula,1,7.1
Gilda Gray,1,7.1
Elise Eberle,1,7.1
Tarik Kopty,1,7.1
Raymond Huntley,1,7.1
Adam Foster,1,7.1
Hannah Leigh,1,7.1
Mei Sheng Fan,1,7.1
Stephen Pelinski,1,7.1
Kirill Pletnyov,1,7.1
Chris Butler,1,7.1
Moisés Acevedo,1,7.1
Lisa Ryder,2,7.1
Aminata Fall,1,7.1
Grindl Kuchirka,1,7.1
Sydney Park,1,7.1
Francis Huster,2,7.1
Daniel Studi,1,7.1
Ken Ryan,1,7.1
Bonita Granville,1,7.1
Jamie Bradley,1,7.1
Mostafa Benkerroum,1,7.1
Colin Farrell,1,7.1
Gloria Stroock,1,7.1
Günay Girik,1,7.1
Luke Keeler,1,7.1
Riff Regan,1,7.1
Liz Kingsman,1,7.1
Walter Brennan,25,7.1
Monica Calhoun,2,7.1
Amy Stryker,1,7.1
Laura Ruttkay,1,7.1
Carlos Salas,1,7.1
Freddie Stuart,1,7.1
Paulo César Grande,1,7.1
Yoon Kyesang,1,7.1
Aleksandr Khvylya,2,7.1
Tonny Huurdeman,1,7.1
Nergis Kumbasar,1,7.1
Irene Ryan,1,7.1
Derek Hutchinson,1,7.1
Rudi Falkenhagen,1,7.1
Abigail Davies,1,7.1
Ham Kinsey,1,7.1
Milana Vayntrub,1,7.1
Mark Gessner,1,7.1
Alix Poisson,1,7.1
Ratnabali Bhattacharjee,1,7.1
Nick Reding,1,7.1
Michael Huddleston,1,7.1
Ondassyn Bessikbassov,1,7.1
Askhat Kuchencherekov,1,7.1
Rosy Rodríguez,1,7.1
